Sex,Length,Diameter,Height,Wholeweight,Shuckedweight,Visceraweight,Shellweight,target
2.0,0.425,0.325,0.11,0.3335,0.17300000000000001,0.045,0.1,0
0.0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,0
1.0,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,1
0.0,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,1
0.0,0.625,0.495,0.155,1.0485,0.48700000000000004,0.212,0.3215,1
0.0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,1
0.0,0.705,0.56,0.22,1.9809999999999999,0.8175,0.3085,0.76,1
2.0,0.575,0.45,0.135,0.807,0.3615,0.17600000000000002,0.254,1
0.0,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,0
1.0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,1
2.0,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,1
0.0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,0
0.0,0.59,0.5,0.2,1.187,0.41200000000000003,0.2705,0.37,1
2.0,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,0
1.0,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,0
2.0,0.42,0.305,0.09,0.32799999999999996,0.168,0.0615,0.08199999999999999,0
2.0,0.38,0.29,0.1,0.237,0.10800000000000001,0.0395,0.08199999999999999,0
1.0,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,1
2.0,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,1
1.0,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,0
1.0,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,0
2.0,0.55,0.425,0.15,0.7665,0.33899999999999997,0.17600000000000002,0.21,0
2.0,0.26,0.215,0.08,0.099,0.037000000000000005,0.0255,0.045,0
2.0,0.41,0.335,0.105,0.3305,0.1405,0.064,0.105,0
0.0,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,1
0.0,0.515,0.405,0.145,0.695,0.215,0.1635,0.23399999999999999,1
1.0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,1
1.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,0
0.0,0.52,0.425,0.155,0.7735,0.297,0.12300000000000001,0.255,1
0.0,0.535,0.405,0.14,0.818,0.402,0.1715,0.18899999999999997,0
0.0,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,1
0.0,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,0
0.0,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,1
0.0,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,1
1.0,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,1
1.0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,1
1.0,0.605,0.515,0.17,1.2890000000000001,0.6,0.2945,0.3315,0
0.0,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,1
2.0,0.255,0.19,0.07,0.0815,0.027999999999999997,0.016,0.031,0
1.0,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,0
0.0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,1
0.0,0.365,0.295,0.08,0.2555,0.09699999999999999,0.043,0.1,0
2.0,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,1
0.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,1
1.0,0.42,0.33,0.125,0.46299999999999997,0.18600000000000003,0.11,0.145,1
1.0,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,0
0.0,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,0
0.0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,1
0.0,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,1
2.0,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,1
2.0,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,0
0.0,0.665,0.535,0.195,1.6059999999999999,0.5755,0.38799999999999996,0.48,1
0.0,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,0
0.0,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195,1
0.0,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,1
1.0,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,0
0.0,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,1
0.0,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,1
0.0,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,0
2.0,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,0
2.0,0.29,0.205,0.07,0.0975,0.036000000000000004,0.019,0.035,0
2.0,0.43,0.345,0.115,0.4295,0.212,0.10800000000000001,0.109,0
1.0,0.645,0.51,0.2,1.5675,0.621,0.36700000000000005,0.46,1
0.0,0.655,0.53,0.195,1.3880000000000001,0.5670000000000001,0.2735,0.41,1
0.0,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,1
2.0,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,0
0.0,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,1
1.0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,0
0.0,0.425,0.34,0.12,0.38799999999999996,0.149,0.087,0.125,1
2.0,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,0
1.0,0.57,0.44,0.12,0.8029999999999999,0.382,0.1525,0.23399999999999999,0
1.0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,1
2.0,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,1
2.0,0.53,0.42,0.13,0.6579999999999999,0.29600000000000004,0.1245,0.198,0
1.0,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,1
1.0,0.61,0.43,0.14,0.909,0.43799999999999994,0.2,0.22,0
0.0,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,1
0.0,0.605,0.475,0.19,1.1255,0.59,0.247,0.26,1
2.0,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,0
0.0,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,1
2.0,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,0
2.0,0.5,0.37,0.115,0.5745,0.306,0.11199999999999999,0.141,0
2.0,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,1
2.0,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,0
2.0,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,0
0.0,0.475,0.355,0.125,0.4625,0.18600000000000003,0.107,0.145,0
2.0,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,0
2.0,0.55,0.445,0.145,0.7829999999999999,0.3045,0.157,0.265,1
1.0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,1
1.0,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,1
2.0,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,1
1.0,0.435,0.325,0.11,0.4335,0.17800000000000002,0.0985,0.155,0
0.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,0
2.0,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,0
1.0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,0
1.0,0.5,0.375,0.115,0.5945,0.185,0.14800000000000002,0.19,1
2.0,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,0
2.0,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,0
2.0,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,0
1.0,0.725,0.57,0.205,1.6195,0.7440000000000001,0.315,0.488,1
1.0,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,1
2.0,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,0
0.0,0.505,0.41,0.125,0.642,0.289,0.133,0.155,0
2.0,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,0
0.0,0.65,0.525,0.185,1.6219999999999999,0.6645,0.3225,0.47700000000000004,1
2.0,0.235,0.16,0.04,0.048,0.0185,0.018000000000000002,0.015,0
2.0,0.46,0.36,0.1,0.4635,0.2325,0.09300000000000001,0.115,0
0.0,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,0
1.0,0.7,0.54,0.215,1.9780000000000002,0.6675,0.3125,0.71,1
2.0,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,0
1.0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,0
1.0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,1
1.0,0.625,0.49,0.155,1.2085,0.465,0.162,0.41100000000000003,1
1.0,0.645,0.49,0.16,1.1440000000000001,0.5015,0.289,0.319,0
2.0,0.245,0.175,0.055,0.0785,0.04,0.018000000000000002,0.02,0
2.0,0.465,0.355,0.09,0.4325,0.2005,0.07400000000000001,0.1275,0
2.0,0.45,0.35,0.12,0.46799999999999997,0.2005,0.1065,0.1325,0
0.0,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,1
2.0,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,0
0.0,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,1
2.0,0.44,0.32,0.095,0.3275,0.1495,0.059000000000000004,0.1,0
2.0,0.48,0.35,0.105,0.635,0.35200000000000004,0.127,0.135,0
1.0,0.635,0.485,0.155,1.073,0.467,0.1975,0.35,1
0.0,0.75,0.55,0.18,1.893,0.9420000000000001,0.397,0.445,1
1.0,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,1
1.0,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,1
1.0,0.515,0.425,0.14,0.7659999999999999,0.304,0.1725,0.255,1
0.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,1
2.0,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,0
2.0,0.315,0.23,0.07,0.16399999999999998,0.0625,0.04,0.045,0
2.0,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,1
0.0,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,1
1.0,0.59,0.485,0.205,1.2315,0.4525,0.23800000000000002,0.42,1
2.0,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,1
2.0,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,0
0.0,0.61,0.48,0.15,1.1495,0.564,0.27399999999999997,0.264,0
0.0,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,0
2.0,0.375,0.28,0.09,0.215,0.084,0.06,0.055,0
2.0,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,0
0.0,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,1
0.0,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,1
2.0,0.38,0.3,0.1,0.28600000000000003,0.1305,0.055999999999999994,0.09,0
0.0,0.195,0.145,0.05,0.032,0.01,0.008,0.012,0
2.0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.21100000000000002,0
0.0,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,1
1.0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,0
0.0,0.495,0.4,0.135,0.61,0.272,0.1435,0.14400000000000002,0
0.0,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,0
2.0,0.56,0.445,0.165,0.8320000000000001,0.3455,0.179,0.27899999999999997,0
0.0,0.56,0.43,0.155,0.8675,0.4,0.172,0.22899999999999998,0
0.0,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,1
1.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,0
2.0,0.335,0.25,0.075,0.1825,0.0705,0.044000000000000004,0.055,0
0.0,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,1
0.0,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,1
1.0,0.725,0.6,0.2,1.7369999999999999,0.6970000000000001,0.3585,0.595,1
0.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,1
2.0,0.545,0.405,0.13,0.6579999999999999,0.327,0.1445,0.174,0
2.0,0.445,0.33,0.1,0.43700000000000006,0.163,0.0755,0.17,1
0.0,0.53,0.405,0.15,0.8315,0.35200000000000004,0.187,0.2525,1
0.0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,0
0.0,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,1
1.0,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,0
0.0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,0
2.0,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2,0
0.0,0.61,0.475,0.175,1.024,0.409,0.261,0.322,0
1.0,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,1
1.0,0.675,0.525,0.17,1.8095,0.784,0.391,0.455,1
2.0,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,0
1.0,0.525,0.41,0.15,0.708,0.27399999999999997,0.151,0.25,1
2.0,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,0
1.0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,1
1.0,0.71,0.55,0.17,1.614,0.743,0.345,0.45,1
0.0,0.57,0.42,0.14,0.8745,0.41600000000000004,0.165,0.25,0
2.0,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,0
2.0,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,0
0.0,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,1
1.0,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,1
2.0,0.46,0.345,0.11,0.3755,0.1525,0.057999999999999996,0.125,0
0.0,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,1
2.0,0.485,0.385,0.13,0.568,0.2505,0.17800000000000002,0.154,0
2.0,0.565,0.42,0.155,0.743,0.31,0.18600000000000003,0.231,0
2.0,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,0
1.0,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,1
0.0,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,0
0.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,0
0.0,0.515,0.39,0.155,0.7125,0.3695,0.13699999999999998,0.155,0
1.0,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,1
0.0,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,1
2.0,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,0
0.0,0.63,0.515,0.165,1.3519999999999999,0.488,0.349,0.45,1
1.0,0.54,0.44,0.135,0.9590000000000001,0.2385,0.221,0.3,1
1.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,1
2.0,0.545,0.43,0.14,0.772,0.289,0.19,0.2615,0
0.0,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,1
0.0,0.4,0.3,0.125,0.41700000000000004,0.191,0.09,0.1175,0
0.0,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,1
0.0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,1
2.0,0.32,0.235,0.065,0.1385,0.057999999999999996,0.0225,0.05,0
0.0,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,1
1.0,0.465,0.35,0.125,0.48200000000000004,0.23,0.106,0.1095,0
2.0,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,0
1.0,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,1
0.0,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,1
2.0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,1
0.0,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,1
0.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,0
0.0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,0
2.0,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,0
2.0,0.625,0.485,0.15,1.044,0.43799999999999994,0.2865,0.278,0
0.0,0.625,0.5,0.14,1.0959999999999999,0.5445,0.2165,0.295,1
0.0,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,1
2.0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,0
1.0,0.345,0.25,0.09,0.203,0.078,0.059000000000000004,0.055,0
2.0,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,0
2.0,0.35,0.25,0.07,0.18,0.0655,0.048,0.054000000000000006,0
0.0,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,0
0.0,0.525,0.425,0.12,0.8665,0.2825,0.17600000000000002,0.29,1
0.0,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,1
2.0,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,0
1.0,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,1
2.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,0
2.0,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,0
2.0,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,0
0.0,0.5,0.38,0.125,0.5770000000000001,0.26899999999999996,0.1265,0.1535,0
0.0,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,1
2.0,0.335,0.26,0.085,0.192,0.09699999999999999,0.03,0.054000000000000006,0
0.0,0.545,0.41,0.12,0.7929999999999999,0.434,0.1405,0.19,0
1.0,0.57,0.45,0.17,1.0979999999999999,0.414,0.187,0.405,1
0.0,0.595,0.455,0.15,0.8859999999999999,0.4315,0.201,0.223,1
0.0,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,1
2.0,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325,0
0.0,0.555,0.41,0.125,0.599,0.2345,0.1465,0.19399999999999998,0
0.0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,1
0.0,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,0
1.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,1
0.0,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,1
1.0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,1
0.0,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,0
0.0,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,0
1.0,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,0
0.0,0.63,0.49,0.155,1.2525,0.63,0.24600000000000002,0.289,0
1.0,0.615,0.455,0.145,1.1155,0.5045,0.23800000000000002,0.315,1
0.0,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,0
1.0,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,1
2.0,0.45,0.33,0.105,0.44799999999999995,0.20800000000000002,0.08900000000000001,0.12,0
1.0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,1
1.0,0.655,0.455,0.17,1.275,0.583,0.303,0.33299999999999996,0
2.0,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,0
1.0,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,1
2.0,0.525,0.4,0.14,0.654,0.305,0.16,0.16899999999999998,0
0.0,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,0
0.0,0.625,0.505,0.215,1.4455,0.496,0.287,0.435,1
0.0,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,1
0.0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,1
0.0,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,1
1.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,0
1.0,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,1
1.0,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,1
2.0,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,0
2.0,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315,1
2.0,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,0
2.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105,0
1.0,0.595,0.47,0.155,1.121,0.4515,0.17800000000000002,0.155,1
1.0,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,1
2.0,0.36,0.27,0.09,0.21899999999999997,0.09699999999999999,0.0405,0.065,0
2.0,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.16899999999999998,0
2.0,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,0
2.0,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,0
1.0,0.51,0.37,0.21,1.183,0.508,0.292,0.34299999999999997,0
1.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,0
1.0,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.5529999999999999,1
0.0,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,0
1.0,0.47,0.35,0.115,0.48700000000000004,0.1955,0.127,0.155,0
0.0,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,1
0.0,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,1
0.0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,0
0.0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,1
0.0,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,1
1.0,0.605,0.47,0.155,0.9740000000000001,0.39299999999999996,0.22399999999999998,0.3345,0
1.0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,0
1.0,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,0
0.0,0.6,0.45,0.16,1.1420000000000001,0.539,0.225,0.307,1
1.0,0.55,0.43,0.125,0.9229999999999999,0.4035,0.175,0.28300000000000003,0
0.0,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,1
2.0,0.485,0.38,0.14,0.6729999999999999,0.2175,0.13,0.195,1
0.0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,0
2.0,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,0
0.0,0.5,0.405,0.14,0.6155,0.24100000000000002,0.1355,0.205,0
1.0,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,1
0.0,0.59,0.45,0.185,1.2830000000000001,0.473,0.276,0.425,1
1.0,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,0
2.0,0.37,0.275,0.1,0.22,0.094,0.045,0.065,0
0.0,0.55,0.46,0.175,0.8690000000000001,0.3155,0.1825,0.32,1
0.0,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,0
1.0,0.51,0.385,0.135,0.632,0.282,0.145,0.17,0
1.0,0.66,0.53,0.185,1.3459999999999999,0.546,0.2705,0.47600000000000003,1
0.0,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,0
1.0,0.67,0.545,0.175,1.7069999999999999,0.6995,0.387,0.575,1
1.0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,1
1.0,0.52,0.41,0.155,0.727,0.29100000000000004,0.1835,0.235,1
1.0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,1
1.0,0.55,0.45,0.15,0.875,0.36200000000000004,0.1755,0.2765,1
1.0,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,1
1.0,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,0
1.0,0.675,0.525,0.17,1.7109999999999999,0.8365,0.35200000000000004,0.475,0
1.0,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,1
0.0,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,0
2.0,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,0
0.0,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,1
1.0,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,1
0.0,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,1
1.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316,1
2.0,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,0
2.0,0.345,0.27,0.11,0.2135,0.08199999999999999,0.0545,0.07,0
0.0,0.58,0.46,0.18,1.145,0.48,0.27699999999999997,0.325,1
1.0,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,1
0.0,0.55,0.425,0.16,0.7929999999999999,0.34299999999999997,0.2035,0.215,0
2.0,0.435,0.335,0.11,0.41100000000000003,0.2025,0.0945,0.1,0
1.0,0.51,0.38,0.13,0.584,0.22399999999999998,0.1355,0.185,1
2.0,0.345,0.285,0.1,0.2225,0.0865,0.057999999999999996,0.075,0
2.0,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,0
2.0,0.285,0.21,0.07,0.109,0.044000000000000004,0.0265,0.033,0
0.0,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,1
1.0,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,1
2.0,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,0
0.0,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,0
2.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,1
2.0,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,1
0.0,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,1
1.0,0.605,0.505,0.18,1.4340000000000002,0.7285,0.264,0.431,1
2.0,0.55,0.42,0.13,0.636,0.294,0.14400000000000002,0.1755,0
1.0,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,0
2.0,0.45,0.34,0.12,0.4925,0.24100000000000002,0.1075,0.12,0
1.0,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,1
0.0,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,1
0.0,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,1
0.0,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,1
1.0,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,0
1.0,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,1
0.0,0.645,0.52,0.175,1.636,0.779,0.342,0.43200000000000005,1
1.0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,0
1.0,0.375,0.29,0.115,0.2705,0.09300000000000001,0.066,0.0885,1
1.0,0.385,0.315,0.11,0.28600000000000003,0.1225,0.0635,0.0835,1
2.0,0.57,0.44,0.13,0.7665,0.34700000000000003,0.1785,0.20199999999999999,1
0.0,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,0
2.0,0.39,0.28,0.09,0.215,0.0845,0.034,0.079,0
0.0,0.66,0.505,0.19,1.4385,0.6775,0.285,0.17800000000000002,1
2.0,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,0
1.0,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,1
0.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,1
0.0,0.38,0.27,0.095,0.21899999999999997,0.0835,0.0515,0.07,0
2.0,0.475,0.365,0.125,0.5465,0.22899999999999998,0.1185,0.172,0
0.0,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485,1
1.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,1
0.0,0.57,0.45,0.14,0.795,0.3385,0.14800000000000002,0.245,0
2.0,0.28,0.205,0.07,0.1015,0.040999999999999995,0.03,0.03,0
0.0,0.655,0.58,0.205,2.0805,0.9590000000000001,0.3415,0.601,1
1.0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,0
2.0,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,0
0.0,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,0
2.0,0.29,0.225,0.07,0.10099999999999999,0.036000000000000004,0.0235,0.035,0
1.0,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,1
2.0,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,0
2.0,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,0
0.0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,1
0.0,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,1
0.0,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,0
